c_addr_id,x_coord,y_coord,c_source_reference,c_source_id,c_notes
7022,0.0,0.0,,,
7023,128.060073852539,49.3590431213379,167341,,
7024,0.0,0.0,,,
7025,116.822761535645,48.6579132080078,,,
7026,116.822761535645,48.6579132080078,,,
7027,0.0,0.0,,,
7028,0.0,0.0,,,
7029,0.0,0.0,,,
7030,119.729782104492,49.2062644958496,120460,,
7031,120.482963562012,53.0136489868164,168046,,
7032,119.894287109375,51.332202911377,123097,,
7033,117.44221496582,49.5779724121094,120461,,
7036,0.0,0.0,,,
7037,101.862358093262,31.1184482574463,21265,,
7038,101.861274719238,30.9484672546387,21373,,
7039,98.3713912963867,31.5960254669189,123003,,
7040,0.0,0.0,,,
7041,98.3589096069336,30.6493377685547,123018,,
7042,97.9680480957031,30.5677738189697,123020,,
7043,98.585090637207,29.67897605896,123017,,
7044,98.6098709106445,29.0303745269775,122994,,
7045,0.0,0.0,,,
7046,97.0099182128906,28.4831981658936,167252,,
7047,97.1645965576172,31.1417236328125,123022,,
7048,96.6678161621094,31.1214027404785,22255,,
7049,95.65478515625,30.8029956817627,123021,,
7050,93.3478698730469,30.7418785095215,167266,,
7051,93.0738525390625,30.0043334960937,1518,,
7052,86.2135848999023,44.2960052490234,123343,,
7053,87.3072128295898,44.017879486084,123341,,
7054,81.3199844360352,43.9153594970703,123348,,
7055,82.8830108642578,44.6086463928223,120507,,
7056,0.0,0.0,,,
7057,0.0,0.0,,,
7058,81.86669921875,41.7932510375977,1420,,
7059,82.9851989746094,46.7482719421387,120506,,
7060,84.6829528808594,44.4250183105469,120504,,
7061,88.1426239013672,47.8530387878418,168248,,
7062,0.0,0.0,,,
7063,0.0,0.0,,,
7064,0.0,0.0,,,
7065,77.4169845581055,37.8851127624512,123359,,
7066,78.5629653930664,39.7867774963379,123358,,
7067,80.867546081543,44.0517196655273,123347,,
7068,75.8576507568359,39.3755989074707,123355,,
7069,75.9866104125977,39.4664421081543,120512,,
7070,76.7402801513672,39.4938697814941,123356,,
7071,76.1733093261719,38.9274559020996,120515,,
7072,75.2257232666016,37.7756690979004,123357,,
7073,98.9147262573242,28.4911880493164,22274,,
7074,0.0,0.0,,,
7075,98.8796768188477,26.9007530212402,160517,,
7076,98.9113311767578,26.5584087371826,22342,,
7077,0.0,0.0,,,
7078,126.549003601074,44.8238716125488,123040,,
7079,0.0,0.0,,,
7080,122.226570129395,40.6679420471191,120472,,
7081,0.0,0.0,,,
7082,123.340270996094,42.7444877624512,123093,,
7083,124.331474304199,43.3138084411621,123091,,
7084,102.710350036621,25.0459136962891,1568,,
7085,103.991287231445,24.8318557739258,1602,,
7087,126.964096069336,45.5446662902832,123031,,
7088,129.476745605469,44.3440437316895,120457,,
7089,124.076736450195,42.6043930053711,1175,,
7090,124.820953369141,45.1720275878906,120462,,
7091,125.178863525391,44.4208297729492,123043,,
7092,123.847854614258,42.2955093383789,1183,,
7093,123.405479431152,42.5021629333496,120481,,
7094,123.994812011719,42.7842216491699,120480,,
7095,123.167984008789,41.2658500671387,1180,,
7096,122.72811126709,41.5060157775879,123062,,
7097,122.750343322754,40.8496360778809,1179,,
7098,123.419883728027,41.7882499694824,9699,,
7099,122.822830200195,41.9920387268066,1182,,
7100,122.359466552734,40.3979606628418,1177,,
7101,123.267715454102,40.2776184082031,123073,,
7102,121.711601257324,39.7337379455566,1171,,
7103,121.699966430664,39.0980796813965,123061,,
7104,124.06510925293,40.4549674987793,120473,,
7105,119.910842895508,44.1855239868164,,,
7106,119.389892578125,41.2394943237305,68,,
7107,121.243026733398,41.5393943786621,1168,,
7108,121.135307312012,41.1128578186035,9698,,
7109,120.331886291504,40.3274383544922,123070,,
7110,121.786598205566,41.5951652526855,1169,,
7111,122.111869812012,41.6850814819336,123071,,
7112,120.450782775879,41.5800819396973,120345,,
7113,104.885292053223,34.7200164794922,256,,
7114,0.0,0.0,122291,,
7115,113.153831481934,40.4365882873535,1078,,
7116,116.47095489502,42.1842193603516,73,,
7119,110.000633239746,39.816276550293,120287,,
7120,0.0,0.0,,,
7121,106.041053771973,38.7473678588867,152299,,
7122,106.273971557617,38.4669723510742,220,,
7123,105.18660736084,37.5132484436035,226,,
7124,104.684288024902,36.5652732849121,210,,
7125,107.403709411621,37.7812957763672,16582,,
7126,108.230529785156,27.5205345153809,120390,,
7127,107.888511657715,28.5247325897217,122659,,
7128,108.418449401855,27.0542640686035,479,,
7129,108.241828918457,27.940149307251,476,,
7130,108.241828918457,27.940149307251,9574,,
7132,101.242462158203,25.5137386322021,1562,,
7133,102.394409179688,36.4872436523437,230,,
7134,102.269149780273,36.0939750671387,229,,
7135,101.448204040527,36.053295135498,227,,
7136,103.66926574707,34.6768531799316,254,,
7137,101.783935546875,36.6088562011719,228,,
7138,100.449920654297,38.9331130981445,216,,
7139,101.087959289551,38.7811050415039,218,,
7140,98.5112533569336,39.7449417114258,9531,,
7141,99.8202819824219,39.381217956543,214,,
7142,97.0238418579102,40.2738723754883,213,,
7143,94.65087890625,40.1405258178711,212,,
7144,95.7890548706055,40.5344123840332,9530,,
7145,93.5187225341797,42.8190612792969,120503,,
7146,89.1811752319336,42.940299987793,120502,,
7147,90.2143630981445,42.8607902526855,123346,,
7148,87.6040649414063,43.7907218933105,9742,,
7149,93.013557434082,43.5925712585449,120501,,
7150,84.2511901855469,41.7737731933594,123353,,
7151,102.490005493164,25.2322940826416,1565,,
7152,103.141975402832,24.9110660552979,1603,,
7153,103.033317565918,25.3413372039795,1573,,
7154,102.743209838867,24.7031192779541,1600,,
7155,102.798957824707,24.9013423919678,1596,,
7156,102.599739074707,24.6732845306396,1599,,
7157,102.149765014648,24.6726207733154,1598,,
7158,102.080101013184,25.1473979949951,1566,,
7159,102.47412109375,24.9184417724609,1594,,
7160,102.301261901855,25.3092479705811,1569,,
7161,101.542861938477,25.0330657958984,1564,,
7162,101.535606384277,25.3175258636475,1559,,
7163,101.276962280273,25.1965484619141,1563,,
7164,101.588050842285,24.8716449737549,1587,,
7165,101.753387451172,25.1714210510254,1560,,
7166,100.836288452148,24.4521255493164,9759,,
7168,102.398315429687,25.5358486175537,9756,,
7169,101.876625061035,25.7040004730225,1787,,
7170,102.461715698242,25.562650680542,1567,,
7171,100.179275512695,26.5594177246094,1548,,
7172,99.8987426757812,26.5309562683105,1546,,
7173,100.235984802246,26.8746337890625,1625,,
7175,103.294639587402,26.4205627441406,1550,,
7176,104.86979675293,27.4409675598145,120372,,
7177,103.796775817871,25.4958438873291,1570,,
7178,103.662528991699,25.0322647094727,1571,,
7179,104.303436279297,24.8830852508545,1606,,
7180,103.580207824707,25.4284343719482,1575,,
7181,103.822113037109,25.6099281311035,1572,,
7182,104.248680114746,25.6726856231689,1576,,
7183,102.91121673584,24.6731967926025,1592,,
7184,102.794998168945,24.4254627227783,1590,,
7185,102.537322998047,24.3555107116699,1601,,
7186,103.25993347168,24.7614803314209,1605,,
7187,105.927864074707,26.2432441711426,9578,,
7188,103.253715515137,25.5622043609619,1574,,
7189,102.75560760498,24.106071472168,1595,,
7190,102.639282226563,24.1417407989502,1591,,
7191,103.392570495605,23.3699493408203,1615,,
7193,102.488258361816,23.71901512146,1613,,
7194,119.420188903809,30.8946857452393,32464,,
7195,102.398429870605,24.1662139892578,1597,,
7196,103.433204650879,24.4093589782715,1604,,
7197,102.006423950195,23.6040077209473,9764,,
7198,100.164443969727,25.6978302001953,1558,,
7199,99.5193405151367,25.463171005249,1552,,
7200,98.4949798583984,25.0243492126465,9750,,
7201,100.113418579102,26.0023784637451,1556,,
7202,99.9492340087891,26.112699508667,1547,,
7203,100.308883666992,25.2300338745117,9752,,
7204,100.312896728516,25.5851707458496,1623,,
7205,101.325309753418,25.7257308959961,1561,,
7206,100.558982849121,25.4790916442871,122613,,
7208,99.5919570922852,22.3400001525879,1764,,
7209,123.962692260742,47.3445053100586,120483,,
7211,116.368003845215,39.9314270019531,9513,,
7213,116.368003845215,39.9314270019531,121525,,
7214,116.368003845215,39.9314270019531,109,,
7215,116.658805847168,39.9059219360352,103,,
7216,115.984718322754,39.7104797363281,108,,
7217,116.135581970215,39.7412528991699,106,,
7218,116.223678588867,40.2220993041992,99,,
7219,117.112838745117,40.1363410949707,97,,
7220,116.840461730957,40.3714828491211,100,,
7221,116.625610351562,40.312084197998,101,,
7222,116.641403198242,40.1275520324707,98,,
7223,117.401817321777,40.0438652038574,95,,
7224,117.302421569824,39.7258949279785,96,,
7225,116.867286682129,39.5176010131836,112,,
7226,117.783149719238,39.4635543823242,115,,
7227,115.968147277832,39.4872207641602,104,,
7228,117.076118469238,39.9827880859375,114,,
7229,116.995971679687,39.7652320861816,110,,
7230,116.743751525879,39.370433807373,105,,
7231,116.490608215332,39.3257102966309,107,,
7232,116.301170349121,39.4356307983398,102,,
7233,116.395248413086,39.1015357971191,1,,
7234,116.464561462402,38.8648071289062,111,,
7235,116.366256713867,39.006217956543,116,,
7236,116.621887207031,38.6958656311035,113,,
7237,116.368003845215,39.9314270019531,25052,,
7238,114.885940551758,40.7912559509277,120343,,
7240,115.711235046387,41.3135643005371,120344,,
7241,117.18782043457,39.1369705200195,9514,,
7242,117.18782043457,39.1369705200195,121,,
7243,116.919082641602,38.9343566894531,117,,
7244,116.861968994141,38.3090019226074,123,,
7245,116.82543182373,38.5807151794434,118,,
7246,117.225540161133,38.0553283691406,119,,
7247,116.696784973145,38.0375671386719,120,,
7248,117.401329040527,37.8516426086426,44934,,
7249,116.08553314209,38.4356994628906,9508,,
7250,116.08553314209,38.4356994628906,54,,
7251,116.532821655273,37.8845558166504,51,,
7252,116.50373840332,37.606761932373,45,,
7253,116.124137878418,37.3807945251465,49,,
7254,116.258102416992,37.6880073547363,48,,
7255,116.144706726074,37.8681793212891,46,,
7256,116.114898681641,38.1906967163086,47,,
7257,116.285118103027,38.0170440673828,52,,
7258,115.831809997559,38.4317665100098,44,,
7259,116.090484619141,38.7076683044434,44868,,
7260,116.79280090332,37.6498565673828,50,,
7261,115.48461151123,38.7565879821777,9506,,
7262,115.48461151123,38.7565879821777,27,,
7263,115.81755065918,38.875373840332,35,,
7264,115.928001403809,38.9249992370605,36,,
7265,116.092704772949,38.9758796691895,28,,
7266,115.987564086914,39.2459487915039,31,,
7267,115.865715026855,39.0516548156738,32,,
7268,115.657386779785,39.0194358825684,30,,
7269,115.315620422363,38.9477233886719,26,,
7270,115.123580932617,38.8332252502441,121463,,
7271,115.774192810059,39.2695922851562,3,,
7272,114.969100952148,38.7414894104004,21,,
7273,115.133422851563,38.705265045166,33,,
7274,115.774200439453,38.688907623291,25,,
7275,115.308547973633,37.8485336303711,44783,,
7276,115.574699401855,38.490062713623,23,,
7277,115.459083557129,38.4575691223145,29,,
7278,115.315086364746,38.4123420715332,24,,
7279,115.548873901367,38.0117301940918,9502,,
7280,115.548873901367,38.0117301940918,9502,,
7281,115.51057434082,38.230525970459,1741,,
7282,115.736022949219,38.2459869384766,12,,
7283,115.859230041504,37.9944305419922,11,,
7284,114.56364440918,38.1401100158691,9516,,
7285,114.56364440918,38.1401100158691,140,,
7286,114.969360351563,38.1767272949219,133,,
7287,115.035423278809,38.0324935913086,131,,
7288,114.834182739258,38.0367126464844,45007,,
7289,114.652694702148,37.8857803344727,129,,
7290,114.508811950684,37.7500305175781,132,,
7291,114.376983642578,37.662654876709,130,,
7292,114.017784118652,38.006160736084,134,,
7293,114.307723999023,38.0831108093262,142,,
7294,114.365882873535,38.3054695129395,137,,
7295,114.193923950195,38.2524032592773,136,,
7296,114.543609619141,38.4360694885254,138,,
7297,114.787605285645,38.3950424194336,135,,
7298,114.187561035156,38.8530502319336,141,,
7299,114.975044250488,38.5200614929199,9500,,
7300,114.975044250488,38.5200614929199,9500,,
7301,115.192085266113,38.1849021911621,4,,
7302,115.493476867676,39.3490371704102,9503,,
7303,115.493476867676,39.3490371704102,9503,,
7304,115.707801818848,39.3917427062988,13,,
7305,114.688774108887,39.3540153503418,14,,
7306,115.563812255859,37.5659828186035,9501,,
7307,115.563812255859,37.5659828186035,9501,,
7308,115.890663146973,37.8059921264648,7,,
7309,115.705726623535,37.7261619567871,9,,
7310,115.718078613281,37.5026397705078,6,,
7311,115.246505737305,37.5295944213867,10,,
7312,115.380065917969,37.3591537475586,8,,
7313,114.772178649902,37.7529258728027,9504,,
7314,114.772178649902,37.7529258728027,9504,,
7315,114.915397644043,37.6210861206055,16,,
7316,114.611526489258,37.6047554016113,17,,
7317,114.68058013916,37.4946899414062,15,,
7318,114.500061035156,37.4398307800293,1740,,
7319,114.766044616699,37.3522796630859,18,,
7320,114.494262695313,37.0663566589355,9512,,
7321,114.494262695313,37.0663566589355,91,,
7322,114.511863708496,37.2950019836426,92,,
7323,114.680740356445,37.1260757446289,94,,
7324,115.022842407227,37.2123413085937,44906,,
7325,115.146057128906,37.0680999755859,90,,
7326,114.499618530273,36.9368286132812,93,,
7327,114.687309265137,36.9995727539062,86,,
7328,114.918418884277,36.9801368713379,88,,
7329,114.698692321777,37.3398094177246,87,,
7330,114.723068237305,36.7010307312012,9509,,
7331,114.723068237305,36.7010307312012,58,,
7332,114.874496459961,36.9240264892578,55,,
7333,114.949653625488,36.7793045043945,59,,
7334,114.472038269043,36.5934753417969,64,,
7335,114.374244689941,36.3590431213379,60,,
7336,0.0,0.0,,,
7337,114.694061279297,36.441349029541,62,,
7338,114.803100585938,36.5520286560059,61,,
7339,114.93684387207,36.4805183410645,63,,
7340,115.259262084961,36.974178314209,57,,
7341,115.656303405762,37.0700759887695,56,,
7342,115.146499633789,36.2755279541016,9507,,
7343,115.146499633789,36.2755279541016,39,,
7344,115.146522521973,36.2755279541016,38,,
7345,115.088844299316,35.2984924316406,41,,
7346,115.197624206543,36.0774726867676,37,,
7347,115.110038757324,35.9087677001953,42,,
7348,115.005928039551,35.7542839050293,40,,
7349,114.682723999023,35.1983604431152,43,,
7350,115.051147460938,40.6103630065918,9511,,
7352,115.051147460938,40.6103630065918,83,,
7353,115.968353271484,40.4596939086914,78,,
7354,114.734733581543,40.8649024963379,84,,
7355,114.465896606445,40.4615592956543,75,,
7356,114.16438293457,40.1113777160645,80,,
7357,114.569053649902,39.8405380249023,81,,
7358,115.712348937988,40.3460693359375,77,,
7359,115.214744567871,40.3765563964844,79,,
7360,115.572677612305,40.7791938781738,71,,
7361,115.813980102539,40.9134864807129,82,,
7362,117.919853210449,40.9657936096191,9510,,
7363,0.0,0.0,,,
7366,117.730651855469,40.9493217468262,67,,
7367,117.197257995605,41.2309951782227,66,,
7369,118.680122375488,41.0064697265625,70,,
7370,118.160858154297,41.9371490478516,122287,,
7371,117.798858642578,41.6499481201172,122286,,
7372,118.861953735352,39.8773231506348,9515,,
7373,118.861999511719,39.8769989013672,34,,
7374,118.691513061523,40.0088729858398,128,,
7375,0.0,0.0,,,
7376,118.752311706543,39.7396545410156,121500,,
7377,118.918281555176,39.4248809814453,125,,
7378,119.166412353516,39.706974029541,126,,
7379,119.770240783691,40.0101928710938,124,,
7380,119.230163574219,39.8846702575684,127,,
7381,117.957984924316,40.1844482421875,9505,,
7382,117.957984924316,40.1844482421875,9505,,
7383,117.754776000977,39.8836708068848,19,,
7384,118.134895324707,39.8276023864746,20,,
7385,112.564826965332,37.8737525939941,25011,,
7386,112.564826965332,37.8737525939941,9686,,
7387,112.564826965332,37.8737525939941,1113,,
7388,112.478927612305,37.7275886535645,1115,,
7389,112.744682312012,37.678466796875,1119,,
7390,112.508995056152,37.5571823120117,1116,,
7391,112.552764892578,37.4255065917969,1114,,
7392,112.315299987793,37.353816986084,1118,,
7393,112.024185180664,37.4369812011719,1117,,
7394,112.15599822998,37.5439987182617,1112,,
7395,111.693000793457,38.390998840332,1097,,
7396,111.123748779297,38.4726676940918,1096,,
7397,111.569953918457,38.703971862793,1074,,
7398,111.779029846191,37.2634048461914,9685,,
7399,111.779029846191,37.2634048461914,1108,,
7400,111.782997131348,37.1430015563965,1110,,
7401,111.912002563477,37.0260009765625,1107,,
7402,111.188125610352,37.3395957946777,1109,,
7403,111.135177612305,37.5101051330566,1106,,
7404,112.177597045898,37.2072601318359,1111,,
7405,110.826667785645,36.9957046508789,1105,,
7406,110.983116149902,37.9528961181641,1104,,
7407,113.622268676758,37.8020362854004,9687,,
7408,113.622268676758,37.8020362854004,9687,,
7409,113.16870880127,37.8867835998535,1121,,
7410,113.412971496582,38.0909576416016,1102,,
7411,113.36799621582,37.0740013122559,9688,,
7412,113.36799621582,37.0740013122559,9688,,
7413,112.963661193848,37.0709419250488,1120,,
7414,113.566879272461,37.3314208984375,1122,,
7415,112.69898223877,36.7574310302734,9692,,
7416,112.69898223877,36.7574310302734,9692,,
7417,112.91626739502,36.8268165588379,1136,,
7418,112.329559326172,36.4971160888672,1135,,
7419,113.103485107422,36.183536529541,9693,,
7420,113.103485107422,36.183536529541,1138,,
7421,113.04076385498,36.5345878601074,1139,,
7422,113.380027770996,36.504337310791,1141,,
7423,113.221145629883,36.3350944519043,1140,,
7424,113.19962310791,36.1134986877441,121853,,
7425,112.874000549316,36.1199989318848,1134,,
7426,112.882446289063,36.321949005127,1133,,
7427,112.839157104492,35.5043182373047,9695,,
7428,112.839157104492,35.5043182373047,121891,,
7429,112.417999267578,35.490592956543,1159,,
7430,112.170127868652,35.6903991699219,1160,,
7431,112.919586181641,35.7920570373535,1157,,
7432,113.277008056641,35.7781257629395,1161,,
7433,110.855438232422,34.9117813110352,9697,,
7434,110.855438232422,34.9117813110352,9697,,
7435,111.105003356934,34.8089981079102,1165,,
7436,110.688293457031,34.6973075866699,1163,,
7437,111.220054626465,35.137451171875,1154,,
7438,111.042419433594,35.0620002746582,1151,,
7439,110.332305908203,34.8351287841797,9696,,
7440,110.332305908203,34.8351287841797,1162,,
7441,110.617546081543,34.8594093322754,1164,,
7442,110.551643371582,35.0978088378906,1143,,
7443,110.774040222168,35.1479454040527,1146,,
7444,110.490997314453,35.3230018615723,1145,,
7445,110.792999267578,35.3699989318848,1142,,
7446,111.216148376465,35.6164093017578,9694,,
7447,111.216148376465,35.6164093017578,9694,,
7448,111.561325073242,35.4892425537109,1155,,
7449,111.877059936523,35.096607208252,1153,,
7450,111.217208862305,35.357723236084,1152,,
7451,110.978828430176,35.6021614074707,1148,,
7452,110.697807312012,35.58740234375,1144,,
7453,111.708442687988,35.7387619018555,1156,,
7454,111.515434265137,36.0780372619629,9690,,
7455,111.515434265137,36.0780372619629,1125,,
7456,111.916923522949,36.282901763916,1130,,
7457,111.842437744141,35.9674415588379,1150,,
7458,111.470024108887,35.641284942627,1149,,
7459,111.562728881836,36.6505393981934,1127,,
7460,110.675170898437,36.095630645752,1123,,
7461,110.832984924316,35.9731750488281,1147,,
7462,111.396492004395,36.0239944458008,1126,,
7463,111.274063110352,35.8133087158203,1749,,
7464,111.682914733887,36.2593994140625,1128,,
7465,111.728080749512,36.5638236999512,9691,,
7466,111.728080749512,36.5638236999512,9691,,
7467,111.675247192383,36.3904113769531,1132,,
7468,111.776214599609,36.8421516418457,1131,,
7469,110.930648803711,36.6876258850098,9689,,
7470,110.930648803711,36.6876258850098,9689,,
7471,110.742805480957,36.4699440002441,1124,,
7472,110.633483886719,36.7614593505859,1748,,
7473,111.096801757812,36.4157638549805,1129,,
7474,112.949043273926,39.0603904724121,9682,,
7475,112.949043273926,39.0603904724121,9682,,
7476,113.272003173828,39.189998626709,1093,,
7477,113.259002685547,38.7190017700195,1101,,
7478,112.751518249512,38.8833198547363,1100,,
7479,112.731201171875,38.3985633850098,9684,,
7480,112.731201171875,38.3985633850098,9684,,
7481,112.943771362305,38.4926910400391,1099,,
7482,111.94010925293,38.3576583862305,1098,,
7483,112.304786682129,39.0070457458496,9683,,
7484,112.304786682129,39.0070457458496,1086,,
7485,112.194732666016,39.0933952331543,1088,,
7486,111.841606140137,38.9005661010742,121807,,
7487,111.497001647949,39.4420013427734,1083,,
7488,111.079483032227,39.0124092102051,9681,,
7489,111.079483032227,39.0124092102051,9681,,
7490,111.138221740723,39.3802261352539,1084,,
7491,112.34358215332,40.1603698730469,9679,,
7492,112.34358215332,40.1603698730469,1076,,
7493,112.693572998047,40.0080947875977,1075,,
7494,112.182418823242,39.7552146911621,1085,,
7495,112.421997070313,39.3079986572266,1089,,
7496,113.29638671875,40.0928382873535,9680,,
7497,113.29638671875,40.0928382873535,1080,,
7498,113.102996826172,39.8199996948242,1091,,
7499,112.942733764648,39.4404373168945,1087,,
7500,113.18238067627,39.560173034668,1092,,
7501,114.276054382324,39.7635536193848,1094,,
7502,114.229217529297,39.437744140625,1095,,
7503,113.684898376465,39.6963348388672,1090,,
7504,113.751998901367,40.3540000915527,1079,,
7505,114.082046508789,40.4157905578613,1082,,
7508,112.262046813965,40.4508476257324,1077,,
7509,112.627258300781,41.2652587890625,120284,,
7510,113.153831481934,40.4365882873535,1078,,
7511,113.888153076172,40.8766899108887,120283,,
7512,120.618621826172,31.3127098083496,30035,,
7513,121.168197631836,31.8937320709229,33311,,
7514,121.227638244629,31.0094757080078,32439,,
7515,121.227638244629,31.0094757080078,40495,,
7516,121.227638244629,31.0094757080078,40478,,
7517,121.486763000488,31.2244262695312,40502,,
7518,121.697830200195,31.1971549987793,40477,,
7519,121.158065795898,30.901216506958,40508,,
7520,121.647605895996,30.9148197174072,40490,,
7521,121.107757568359,31.1447715759277,40504,,
7522,121.751899719238,31.0553207397461,40480,,
7523,121.0986328125,31.451000213623,32082,,
7524,121.0986328125,31.451000213623,32082,,
7525,121.0986328125,31.451000213623,40427,,
7526,121.389892578125,31.6276454925537,40390,,
7527,121.487335205078,31.4079322814941,40394,,
7528,121.2490234375,31.3858451843262,40393,,
7529,119.952301025391,31.7827835083008,32394,,
7530,119.952301025391,31.7827835083008,40459,,
7531,119.952301025391,31.7827835083008,40460,,
7532,120.26318359375,32.014404296875,40437,,
7533,120.266090393066,31.9087696075439,40436,,
7534,120.297668457031,31.574613571167,40447,,
7535,120.297668457031,31.574613571167,40448,,
7536,119.814384460449,31.3636379241943,40474,,
7537,119.814384460449,31.3636379241943,40475,,
7538,120.618621826172,31.3127098083496,32432,,
7539,120.618621826172,31.3127098083496,40406,,
7540,120.618621826172,31.3127098083496,40407,,
7541,120.618621826172,31.3127098083496,40408,,
7542,120.637786865234,31.167064666748,40415,,
7543,120.637786865234,31.167064666748,40416,,
7544,120.948234558105,31.3861083984375,40400,,
7545,120.948234558105,31.3861083984375,40401,,
7546,120.733787536621,31.6465816497803,40382,,
7547,120.733787536621,31.6465816497803,40383,,
7548,120.39973449707,31.0904312133789,40409,,
7549,120.303009033203,31.1192073822021,40412,,
7550,0.0,0.0,90553,,
7551,119.444290161133,32.2064895629883,40570,,
7552,119.569854736328,31.9958019256592,40576,,
7553,119.570617675781,31.7469787597656,40595,,
7554,119.486000061035,31.4307060241699,40589,,
7555,119.820663452148,32.2392082214355,40824,,
7556,118.768989562988,32.052562713623,32285,,
7557,118.768989562988,32.052562713623,40548,,
7558,118.768989562988,32.052562713623,40547,,
7559,119.162734985352,31.9465351104736,40535,,
7560,119.02286529541,31.6565570831299,40551,,
7561,118.861511230469,31.3216304779053,40563,,
7562,118.837898254395,32.3484191894531,40560,,
7563,118.617599487305,32.064868927002,40562,,
7565,120.854644775391,32.0104713439941,33310,,
7566,120.854644775391,32.0104713439941,33310,,
7567,120.558662414551,32.3840217590332,776,,
7568,120.016166687012,32.1603813171387,775,,
7569,119.437187194824,32.3912696838379,9634,,
7570,119.437187194824,32.3912696838379,772,,
7571,119.437187194824,32.3912696838379,771,,
7572,119.911239624023,32.4958724975586,770,,
7573,119.43733215332,32.7907104492187,768,,
7574,119.837272644043,32.9340667724609,769,,
7575,120.305725097656,32.8454818725586,42734,,
7576,119.177627563477,32.2675437927246,42730,,
7577,119.177627563477,32.2675437927246,42731,,
7578,119.310043334961,33.2359466552734,767,,
7579,119.141105651855,33.5027885437012,9632,,
7580,119.141105651855,33.5027885437012,762,,
7581,119.01668548584,33.5883560180664,763,,
7582,118.654594421387,33.6858901977539,760,,
7583,119.26123046875,33.7663726806641,761,,
7584,120.133720397949,33.3851623535156,764,,
7585,119.990394592285,26.8834629058838,32110,,
7586,119.145286560059,34.5700531005859,9633,,
7587,119.145286560059,34.5700531005859,9633,,
7588,119.088386535645,34.8966598510742,766,,
7589,118.777320861816,34.134147644043,765,,
7590,117.187683105469,34.2696342468262,9631,,
7591,117.187683105469,34.2696342468262,756,,
7592,116.584182739258,34.7036170959473,752,,
7593,116.799606323242,34.628246307373,753,,
7594,117.963066101074,34.471019744873,759,,
7595,117.94441986084,33.8990516662598,757,,
7596,118.297058105469,33.9583015441895,758,,
7597,116.93383026123,34.1925277709961,755,,
7598,116.34024810791,34.4278793334961,754,,
7599,120.16862487793,30.2941246032715,30015,,
7600,122.101097106934,30.0151596069336,32163,,
7601,120.16862487793,30.2941246032715,32337,,
7602,120.16862487793,30.2941246032715,40079,,
7603,120.16862487793,30.2941246032715,40081,,
7604,120.537498474121,30.4062805175781,40118,,
7605,119.940589904785,30.2717685699463,40085,,
7606,119.94775390625,30.0534343719482,40092,,
7607,119.72395324707,29.9709987640381,40123,,
7608,119.721282958984,30.2310562133789,40098,,
7609,119.39478302002,30.1920146942139,40100,,
7610,119.211807250977,30.1719436645508,40110,,
7611,120.099311828613,30.8649635314941,32342,,
7612,120.099311828613,30.8649635314941,40127,,
7613,120.099311828613,30.8649635314941,40128,,
7614,119.901374816895,31.0138931274414,40144,,
7615,119.683555603027,30.7209358215332,40154,,
7616,119.548622131348,30.5853862762451,40155,,
7617,119.964065551758,30.5504531860352,40135,,
7618,120.084800720215,30.5531330108643,40158,,
7619,120.753204345703,30.7674694061279,32081,,
7620,120.753204345703,30.7674694061279,40057,,
7621,120.753204345703,30.7674694061279,40058,,
7622,120.917221069336,30.8438243865967,40059,,
7623,121.012344360352,30.7042198181152,40061,,
7624,120.418739318848,30.5304470062256,40065,,
7625,120.542739868164,30.6416778564453,40060,,
7626,120.932022094727,30.517858505249,40075,,
7627,121.542655944824,29.8663158416748,32205,,
7628,121.542655944824,29.8663158416748,40743,,
7629,121.444198608398,29.9791946411133,40732,,
7630,121.40690612793,29.6516571044922,40735,,
7631,121.866180419922,29.4744281768799,40756,,
7633,121.939407348633,29.2116279602051,139676,,
7634,121.934196472168,29.1284408569336,40757,,
7635,121.711715698242,29.9537010192871,40746,,
7636,122.101097106934,30.0151596069336,40752,,
7638,121.120597839355,28.843132019043,32155,,
7639,121.120597839355,28.843132019043,40657,,
7640,121.258354187012,28.6426124572754,40653,,
7641,121.353607177734,28.3639068603516,40662,,
7642,121.425552368164,29.2836170196533,40661,,
7643,121.026557922363,29.1382579803467,40671,,
7644,120.733459472656,28.8522071838379,40676,,
7645,119.649917602539,29.1047115325928,32165,,
7646,119.649917602539,29.1047115325928,40708,,
7647,120.025253295898,28.8972682952881,40727,,
7648,120.227981567383,29.2605667114258,40725,,
7649,119.399978637695,29.0488758087158,40713,,
7651,119.802268981934,28.8954486846924,40730,,
7652,119.883674621582,29.4587078094482,40715,,
7653,118.867645263672,28.9568214416504,32159,,
7654,118.867645263672,28.9568214416504,40648,,
7655,119.172378540039,29.0347881317139,40643,,
7656,118.404884338379,29.1448497772217,40635,,
7657,118.502662658691,28.9037322998047,40629,,
7658,118.615936279297,28.7353115081787,40634,,
7659,119.49885559082,29.5444812774658,32164,,
7660,119.49885559082,29.5444812774658,40803,,
7661,119.664939880371,29.8024578094482,40815,,
7662,119.433471679688,29.9233703613281,40799,,
7663,118.96516418457,29.6122875213623,40811,,
7664,118.738395690918,29.4807739257812,40822,,
7665,119.219635009766,29.3695888519287,40819,,
7666,119.913009643555,28.4487323760986,32160,,
7667,119.913009643555,28.4487323760986,40602,,
7668,120.058441162109,28.6483917236328,40597,,
